,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.22,0.82,0.37,0.43,0.64,0.56
bullet.csv,0.91,0.76,0.41,0.29,0.61,0.44
openintents.csv,0.93,0.3,0.89,0.67,0.92,0.76
pokenetonline.csv,1.0,0.85,0.98,1.0,0.92,0.28
tktoolkit.csv,1.0,0.91,0.67,0.48,0.14,0.8
zealos.csv,0.31,0.03,0.3,0.24,0.26,0.36
