,recall,precision,pf,cdom,bellwether
3,0.8,0.5,0.35,4.0,qse.csv
9,0.5800000000000001,0.59,0.46,9.0,kftpgrabber.csv
20,0.45999999999999996,0.34,0.29,15.0,tolven.csv
38,0.53,0.35,0.3,19.0,sigil.csv
1,0.99,0.995,0.99,0.0,benojt.csv
2,1.0,0.705,0.41,0.0,emftriple.csv
37,0.585,0.605,0.42500000000000004,1.0,ivef-sdk.csv
