,recall,precision,pf,wins
apertium.csv,0.35,0.65,0.32,13
beast-mcmc.csv,0.675,0.53,0.63,6
bigdata.csv,0.43999999999999995,0.55,0.33499999999999996,12
cuberok.csv,0.435,0.505,0.445,7
exist.csv,0.875,0.52,0.79,4
icescrum.csv,0.435,0.605,0.295,15
jbasic.csv,0.815,0.44,0.785,1
jrefactory.csv,0.49,0.455,0.565,3
jsecurity.csv,0.25,0.55,0.22,11
libopenmetaverse.csv,0.985,0.525,0.97,2
mobicents.csv,0.655,0.545,0.565,8
opendvr.csv,0.585,0.535,0.33999999999999997,14
power-architect.csv,0.835,0.525,0.615,10
sidekar.csv,0.0,0.0,0.0,0
wheat.csv,0.62,0.445,0.53,5
wsmt.csv,0.10500000000000001,0.48,0.125,9
