,f1,g,recall,precision,pf,wins
avifile.csv,0.175,0.225,0.24000000000000002,0.31,0.235,1
baadengine.csv,0.41,0.45999999999999996,0.91,0.315,0.795,9
bibedt.csv,0.495,0.55,0.605,0.525,0.445,17
cascading.csv,0.46,0.64,0.685,0.425,0.43,18
chaosrts.csv,0.395,0.485,0.5800000000000001,0.325,0.5,8
exl.csv,0.41500000000000004,0.485,0.73,0.33499999999999996,0.65,10
gnome-jabber.csv,0.485,0.535,0.6,0.4,0.545,14
gogoego.csv,0.41000000000000003,0.5,0.515,0.43,0.39,13
httpcontentparser.csv,0.345,0.47,0.49,0.45999999999999996,0.405,11
impala.csv,0.33999999999999997,0.47,0.625,0.275,0.66,5
jaxlib.csv,0.425,0.545,0.515,0.395,0.335,15
jgameai.csv,0.05,0.04,0.03,0.135,0.05,0
jhotdraw.csv,0.345,0.44999999999999996,0.5700000000000001,0.28,0.665,4
patterntesting.csv,0.48,0.27,0.97,0.32,0.9299999999999999,6
pokeglobal.csv,0.375,0.4,0.935,0.315,0.75,7
snakeyaml.csv,0.37,0.46499999999999997,0.43000000000000005,0.405,0.295,12
unflobtactical.csv,0.46499999999999997,0.6,0.75,0.395,0.54,16
werx.csv,0.45999999999999996,0.025,0.98,0.3,0.995,2
zealos.csv,0.195,0.18,0.15000000000000002,0.45999999999999996,0.11,3
