,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.0,0.52,0.67,0.17,0.44,0.27,0.88,0.2,0.31
carabiner.csv,0.51,0.29,0.48,0.68,0.67,0.52,0.48,0.6,1.0
continuum-ide.csv,0.0,0.07,0.12,0.3,0.16,0.9,0.17,0.2,0.06
gtad.csv,1.0,0.02,0.0,0.09,0.16,0.07,0.17,0.0,0.11
htmlunit.csv,0.51,0.26,0.24,0.93,0.52,0.51,0.17,0.2,0.39
jsr308-langtools.csv,0.53,0.63,0.23,0.46,0.97,0.48,0.54,0.36,0.41
kaffeine.csv,0.22,0.97,0.36,0.67,0.0,0.21,0.33,0.41,0.69
stemkit.csv,0.0,0.0,0.0,0.01,0.0,0.0,0.06,1.0,0.0
taokgame.csv,0.53,0.17,1.0,0.1,0.16,0.21,0.33,0.0,0.17
