,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.0,0.63,0.27,0.2,0.5,0.21,0.92,0.08,0.28
carabiner.csv,0.06,0.7,0.16,0.53,0.75,0.38,0.22,0.15,0.98
continuum-ide.csv,0.0,0.11,0.12,0.36,0.22,0.94,0.21,0.15,0.09
gtad.csv,1.0,0.04,0.0,0.12,0.23,0.08,0.2,0.0,0.16
htmlunit.csv,0.06,0.35,0.14,0.95,0.62,0.44,0.13,0.12,0.29
jsr308-langtools.csv,0.08,0.73,0.13,0.51,0.97,0.37,0.32,0.11,0.43
kaffeine.csv,0.03,0.98,0.21,0.52,0.75,0.46,0.29,0.16,0.53
stemkit.csv,0.0,0.0,0.0,0.02,0.0,0.0,0.08,1.0,0.0
taokgame.csv,0.08,0.25,1.0,0.13,0.2,0.19,0.23,0.0,0.17
