,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.62,0.5,0.57,0.97,0.72,0.52,0.94,0.78,0.71
carabiner.csv,0.67,0.55,0.4,0.38,0.44,0.37,0.41,0.5,0.61
continuum-ide.csv,0.0,0.86,0.83,0.98,0.83,0.67,0.86,0.86,0.0
gtad.csv,0.5,0.0,0.75,0.89,0.8,0.88,0.89,0.0,0.67
htmlunit.csv,0.68,0.93,0.78,0.61,0.53,0.47,0.79,0.91,0.6
jsr308-langtools.csv,0.59,0.42,0.59,0.79,0.37,0.38,0.54,0.6,0.67
kaffeine.csv,0.36,0.39,0.38,0.36,0.42,0.32,0.38,0.36,0.47
stemkit.csv,0.89,0.0,0.0,0.5,0.0,0.0,0.67,0.83,0.0
taokgame.csv,0.73,0.86,0.9,0.95,0.9,0.79,0.81,0.88,0.92
