,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,1.04,0.54,0.52,0.87,0.67,0.88,0.14,0.87,0.78
carabiner.csv,0.67,0.97,0.76,0.56,0.66,0.76,0.79,0.67,0.02
continuum-ide.csv,1.0,1.01,0.9,0.74,0.87,0.12,0.86,0.84,0.95
gtad.csv,0.0,0.98,1.0,0.93,0.87,0.96,0.86,1.0,0.91
htmlunit.csv,0.65,0.82,0.82,0.09,0.54,0.6,0.88,0.84,0.92
jsr308-langtools.csv,0.58,0.47,0.84,0.59,0.06,0.7,0.59,0.77,0.65
kaffeine.csv,1.06,0.09,0.9,0.64,1.0,0.95,0.91,0.88,0.51
stemkit.csv,1.01,1.0,1.0,0.99,1.0,1.0,0.95,0.0,1.0
taokgame.csv,0.58,0.86,0.0,0.92,0.92,0.87,0.75,1.01,0.89
