,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.0,0.47,0.7,0.14,0.4,0.24,0.86,0.17,0.27
carabiner.csv,0.5,0.65,0.5,0.75,0.87,0.59,0.52,0.67,1.0
continuum-ide.csv,0.0,0.06,0.1,0.26,0.13,0.88,0.14,0.17,0.05
gtad.csv,1.0,0.02,0.0,0.07,0.13,0.06,0.14,0.0,0.09
htmlunit.csv,0.5,0.22,0.2,0.91,0.47,0.47,0.14,0.17,0.45
jsr308-langtools.csv,0.5,0.61,0.2,0.41,0.97,0.47,0.52,0.33,0.36
kaffeine.csv,0.5,0.98,1.0,0.83,1.0,0.94,0.95,1.0,0.73
stemkit.csv,0.0,0.0,0.0,0.01,0.0,0.0,0.05,1.0,0.0
taokgame.csv,0.5,0.14,1.0,0.08,0.13,0.18,0.29,0.0,0.14
