,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,72.0,0.0,6.0,3.0,4.0,4.0,0.0,17.0,3.0
carabiner.csv,26.0,1.0,1.0,19.0,7.0,14.0,30.0,19.0,0.0
continuum-ide.csv,72.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0
gtad.csv,0.0,0.0,91.0,0.0,0.0,7.0,5.0,77.0,0.0
htmlunit.csv,25.0,0.0,1.0,0.0,0.0,1.0,16.0,10.0,8.0
jsr308-langtools.csv,14.0,0.0,4.0,3.0,0.0,4.0,4.0,14.0,3.0
kaffeine.csv,50.0,0.0,2.0,6.0,12.0,8.0,6.0,7.0,10.0
stemkit.csv,72.0,59.0,91.0,0.0,49.0,55.0,0.0,0.0,72.0
taokgame.csv,16.0,0.0,0.0,1.0,5.0,6.0,0.0,77.0,6.0
