,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.68,0.8,0.97,0.15,0.72,0.63,0.59,0.5,0.63
ctrlr.csv,1.0,0.93,0.97,0.98,0.02,0.78,0.77,0.91,0.93
customsagetv.csv,0.91,0.77,0.02,0.84,1.0,0.79,1.0,0.89,0.78
glas.csv,0.73,0.71,0.49,0.71,0.78,0.86,0.03,0.71,0.7
octave.csv,0.05,0.86,0.63,0.76,0.93,0.76,0.95,0.58,0.73
tango-cs.csv,0.96,0.65,0.91,0.86,0.87,0.85,0.82,0.69,0.07
xcf.csv,0.6,0.58,0.65,0.72,0.82,0.5,0.66,0.03,0.67
xfce.csv,0.59,0.83,0.83,0.78,0.65,0.04,0.71,0.81,0.88
zildo.csv,0.68,0.05,0.8,0.59,0.93,0.72,0.95,0.63,0.64
