,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.63,0.43,0.35,0.94,0.58,0.62,0.64,0.71,0.63
ctrlr.csv,0.0,0.09,0.07,0.02,1.0,0.29,0.28,0.11,0.09
customsagetv.csv,0.11,0.27,0.98,0.33,0.0,0.3,0.0,0.14,0.28
glas.csv,0.54,0.47,0.79,0.57,0.52,0.42,0.98,0.48,0.59
octave.csv,0.96,0.44,0.51,0.36,0.17,0.3,0.06,0.63,0.58
tango-cs.csv,0.06,0.5,0.14,0.19,0.17,0.18,0.23,0.38,0.94
xcf.csv,0.53,0.67,0.53,0.61,0.39,0.6,0.46,0.98,0.47
xfce.csv,0.56,0.48,0.48,0.52,0.56,0.97,0.41,0.52,0.41
zildo.csv,0.4,0.97,0.25,0.58,0.22,0.44,0.06,0.43,0.52
