,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,22.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,0.0
ctrlr.csv,124.0,1.0,0.0,3.0,0.0,2.0,5.0,1.0,0.0
customsagetv.csv,1.0,2.0,0.0,1.0,79.0,1.0,91.0,3.0,2.0
glas.csv,10.0,2.0,0.0,2.0,2.0,1.0,0.0,9.0,0.0
octave.csv,0.0,0.0,2.0,1.0,6.0,0.0,1.0,4.0,0.0
tango-cs.csv,2.0,4.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0
xcf.csv,7.0,6.0,0.0,2.0,3.0,1.0,4.0,0.0,0.0
xfce.csv,6.0,5.0,0.0,0.0,2.0,0.0,4.0,2.0,7.0
zildo.csv,4.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,3.0
