,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.32,0.43,0.49,0.94,0.4,0.7,0.56,0.7,0.55
ctrlr.csv,0.0,0.12,0.09,0.04,0.98,0.38,0.33,0.16,0.12
customsagetv.csv,0.13,0.36,0.99,0.37,0.0,0.38,0.0,0.2,0.32
glas.csv,0.27,0.48,0.78,0.64,0.35,0.51,0.99,0.49,0.53
octave.csv,0.98,0.45,0.54,0.41,0.13,0.39,0.09,0.63,0.53
tango-cs.csv,0.06,0.51,0.18,0.25,0.19,0.26,0.27,0.45,0.95
xcf.csv,0.32,0.66,0.55,0.74,0.26,0.68,0.45,0.98,0.44
xfce.csv,0.33,0.63,0.52,0.6,0.39,0.98,0.4,0.67,0.36
zildo.csv,0.29,0.97,0.31,0.62,0.15,0.51,0.1,0.51,0.47
