,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.46,0.61,0.4,0.53,0.57,0.45,0.56,0.49,0.38
ctrlr.csv,0.67,0.8,0.92,0.83,0.95,0.78,0.94,0.8,0.83
customsagetv.csv,0.89,0.92,0.49,0.76,0.0,0.99,0.0,0.88,0.78
glas.csv,0.49,0.6,0.4,0.6,0.62,0.76,0.61,0.62,0.41
octave.csv,0.9,0.51,0.44,0.57,0.83,0.79,0.83,0.54,0.44
tango-cs.csv,0.92,0.5,0.94,0.96,0.9,0.96,0.86,0.71,0.6
xcf.csv,0.61,0.36,0.52,0.38,0.57,0.39,0.62,0.48,0.48
xfce.csv,0.54,0.4,0.43,0.55,0.61,0.46,0.7,0.4,0.43
zildo.csv,0.82,0.44,0.89,0.49,0.71,0.59,0.75,0.67,0.44
