,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.2,0.43,0.43,0.91,0.28,0.74,0.48,0.65,0.45
ctrlr.csv,0.0,0.6,0.23,0.33,0.95,0.73,0.5,0.6,0.5
customsagetv.csv,0.22,0.83,1.0,0.51,0.0,0.67,0.0,0.5,0.48
glas.csv,0.17,0.5,0.69,0.63,0.25,0.61,1.0,0.52,0.42
octave.csv,1.0,0.42,0.61,0.6,0.12,0.79,0.33,0.6,0.41
tango-cs.csv,0.08,0.55,0.38,0.56,0.3,0.93,0.5,0.65,0.98
xcf.csv,0.24,0.59,0.59,0.66,0.2,0.83,0.47,1.0,0.43
xfce.csv,0.24,0.51,0.48,0.59,0.29,0.99,0.42,0.54,0.3
zildo.csv,0.24,0.96,0.61,0.69,0.13,0.69,0.5,0.8,0.44
