,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.4,0.44,0.48,0.6,0.37,0.5,0.59,0.42
arcallians.csv,0.62,0.46,0.72,0.56,0.65,0.65,0.49,0.76
arianne.csv,0.48,0.42,0.5,0.48,0.36,0.38,0.46,0.44
cortex-vfx.csv,0.65,0.56,0.89,0.58,0.85,0.96,0.55,0.67
mbse.csv,0.43,0.47,0.48,0.45,0.41,0.41,0.68,0.42
multitude.csv,0.42,0.39,0.44,0.43,0.35,0.38,0.43,0.41
phonon-vlc-mplayer.csv,0.8,0.51,0.88,0.64,0.37,0.49,0.59,0.77
qgis.csv,0.72,0.51,0.67,0.67,0.0,0.0,0.5,0.44
