,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,99.0,98.5,9111.0,99.0,395.0,99.0,196.0,1962.0
arcallians.csv,97.5,193.0,1190.5,99.0,197.5,198.0,97.5,281.5
arianne.csv,97.5,98.5,8722.5,99.0,494.0,297.0,97.5,1962.0
cortex-vfx.csv,97.5,193.0,731.0,89.5,98.5,99.0,97.5,478.5
mbse.csv,99.0,98.5,7393.0,99.0,98.5,196.0,196.0,1962.0
multitude.csv,99.0,98.5,8071.0,184.0,395.5,297.0,196.0,1372.0
phonon-vlc-mplayer.csv,97.5,96.5,370.5,97.5,494.0,297.0,97.5,743.5
qgis.csv,99.0,96.5,2403.5,99.0,0.0,0.0,97.5,387.0
