,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.0,0.93,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
boost-sandbox.csv,0.29,0.0,0.0,0.95,0.0,0.56,1.0,0.94,0.05,1.0,0.1,1.0,0.01,0.0,0.08,0.0,0.23,0.0,1.0
dspace-gsoc.csv,0.79,0.1,1.0,1.0,0.56,0.79,1.0,1.0,0.92,1.0,0.86,1.0,0.73,0.67,0.81,0.35,0.92,0.5,1.0
enlightenment.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fceugc.csv,0.21,0.85,1.0,0.33,0.82,0.38,0.0,0.21,0.92,0.14,0.76,0.0,0.47,0.0,0.33,0.56,0.54,1.0,0.0
gnukeda.csv,1.0,1.0,1.0,0.67,1.0,0.82,0.0,0.3,0.89,0.86,1.0,0.0,1.0,1.0,0.94,1.0,0.85,1.0,0.0
jaolt.csv,0.43,0.95,1.0,0.29,0.89,0.36,0.0,0.36,0.95,0.71,0.76,0.3,0.92,0.0,0.5,0.38,0.73,1.0,0.0
knowledge.csv,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.37,0.44,0.0,0.16,0.0,1.0,0.0
kowari.csv,0.86,1.0,1.0,0.24,1.0,0.59,0.0,0.12,1.0,0.71,0.9,0.0,0.99,1.0,0.94,1.0,0.96,1.0,0.0
lufa-lib.csv,0.21,0.61,0.67,0.12,0.74,0.41,0.0,0.24,0.32,0.0,0.38,0.0,0.62,0.89,0.22,0.54,0.46,0.5,0.0
maidsafe-dht.csv,0.36,0.93,1.0,0.0,0.71,0.03,0.0,0.0,0.41,0.29,0.52,0.0,0.62,0.33,0.33,0.06,0.23,1.0,0.0
pixel-commandos.csv,0.64,0.0,0.0,0.91,0.1,0.62,1.0,0.76,0.11,0.86,0.67,1.0,0.22,0.33,0.33,0.0,0.38,1.0,1.0
playerstage.csv,0.57,0.29,1.0,0.67,0.92,0.54,0.0,0.59,0.73,0.57,0.38,0.13,0.53,0.44,0.53,0.66,0.46,1.0,0.0
proftp.csv,0.86,1.0,1.0,0.66,1.0,0.56,0.0,0.5,0.97,0.86,0.86,0.63,1.0,1.0,1.0,0.73,0.88,1.0,0.0
tcvp.csv,0.07,0.07,1.0,0.0,0.05,0.0,0.0,0.0,0.03,0.0,0.05,0.0,0.05,0.33,0.0,0.02,0.0,0.5,0.0
theresa.csv,0.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uwom.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xapian.csv,0.43,0.85,0.67,0.28,0.98,0.41,0.0,0.14,0.89,0.29,0.67,0.0,0.7,0.22,0.56,0.51,0.65,1.0,0.0
yaprm.csv,0.64,0.0,0.33,1.0,0.02,0.74,1.0,1.0,0.73,1.0,0.52,1.0,0.15,0.0,0.67,0.03,0.88,0.0,1.0
