,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,73.0,0.0,52.0,140.0,0.0,70.0,530.0,147.0,74.0,84.0,63.0,66.0,101.0,82.0,54.0,293.0,113.0,0.0,828.0
boost-sandbox.csv,13.0,69.0,52.0,1.0,66.0,2.0,1.0,2.0,0.0,7.0,3.0,2.0,0.0,82.0,0.0,293.0,0.0,94.0,41.0
dspace-gsoc.csv,4.0,1.0,23.0,1.0,0.0,0.0,1.0,2.0,1.0,8.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,31.0,41.0
enlightenment.csv,8.0,0.0,49.0,1.0,0.0,2.0,1.0,2.0,0.0,8.0,0.0,2.0,1.0,19.0,1.0,11.0,1.0,44.0,41.0
fceugc.csv,11.0,0.0,47.0,0.0,0.0,1.0,530.0,0.0,0.0,28.0,0.0,66.0,0.0,82.0,1.0,5.0,16.0,23.0,828.0
gnukeda.csv,8.0,0.0,49.0,2.0,0.0,0.0,530.0,1.0,0.0,12.0,0.0,66.0,1.0,19.0,1.0,11.0,1.0,44.0,828.0
jaolt.csv,3.0,0.0,41.0,0.0,0.0,0.0,530.0,2.0,1.0,7.0,3.0,0.0,0.0,82.0,0.0,2.0,1.0,7.0,828.0
knowledge.csv,73.0,0.0,44.0,140.0,0.0,70.0,530.0,147.0,7.0,84.0,63.0,66.0,1.0,14.0,54.0,2.0,113.0,26.0,828.0
kowari.csv,5.0,0.0,49.0,0.0,0.0,2.0,530.0,0.0,0.0,0.0,3.0,66.0,1.0,19.0,1.0,11.0,0.0,44.0,828.0
lufa-lib.csv,19.0,0.0,47.0,0.0,0.0,2.0,530.0,0.0,5.0,84.0,1.0,66.0,1.0,9.0,1.0,1.0,9.0,59.0,828.0
maidsafe-dht.csv,0.0,0.0,13.0,140.0,0.0,0.0,530.0,147.0,2.0,0.0,2.0,66.0,2.0,9.0,1.0,5.0,1.0,10.0,828.0
pixel-commandos.csv,5.0,69.0,52.0,1.0,0.0,1.0,1.0,2.0,3.0,14.0,2.0,2.0,1.0,10.0,0.0,293.0,0.0,0.0,41.0
playerstage.csv,19.0,0.0,47.0,0.0,0.0,1.0,530.0,2.0,0.0,7.0,2.0,5.0,0.0,18.0,0.0,4.0,2.0,20.0,828.0
proftp.csv,1.0,0.0,49.0,14.0,0.0,0.0,530.0,0.0,1.0,5.0,2.0,2.0,1.0,12.0,1.0,4.0,0.0,44.0,828.0
tcvp.csv,0.0,2.0,15.0,140.0,0.0,70.0,530.0,147.0,1.0,84.0,0.0,66.0,0.0,1.0,54.0,3.0,113.0,21.0,828.0
theresa.csv,73.0,0.0,0.0,140.0,66.0,70.0,530.0,147.0,74.0,84.0,63.0,66.0,101.0,82.0,54.0,293.0,113.0,94.0,828.0
uwom.csv,73.0,69.0,52.0,140.0,66.0,70.0,530.0,147.0,74.0,84.0,63.0,66.0,101.0,82.0,54.0,293.0,113.0,94.0,828.0
xapian.csv,7.0,0.0,45.0,1.0,0.0,0.0,530.0,0.0,0.0,8.0,2.0,66.0,1.0,22.0,0.0,3.0,1.0,10.0,828.0
yaprm.csv,4.0,69.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,8.0,0.0,2.0,0.0,82.0,0.0,7.0,1.0,94.0,41.0
