,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.0,0.9,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0
boost-sandbox.csv,0.33,0.0,0.0,0.38,0.0,0.57,0.0,0.71,0.06,0.69,0.12,0.0,0.01,0.0,0.1,0.0,0.26,0.0,0.0
dspace-gsoc.csv,0.58,0.12,0.84,0.05,0.57,0.6,0.0,0.0,0.47,0.0,0.65,0.0,0.52,0.65,0.77,0.37,0.21,0.5,0.0
enlightenment.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fceugc.csv,0.24,0.26,0.17,0.38,0.51,0.42,0.0,0.25,0.42,0.16,0.78,0.0,0.48,0.0,0.37,0.56,0.49,0.74,0.0
gnukeda.csv,0.41,0.0,0.0,0.61,0.0,0.8,0.0,0.34,0.13,0.53,0.09,0.0,0.0,0.0,0.37,0.0,0.5,0.0,0.0
jaolt.csv,0.48,0.35,0.49,0.34,0.81,0.41,0.0,0.38,0.38,0.46,0.64,0.35,0.78,0.0,0.48,0.4,0.64,0.84,0.0
knowledge.csv,0.0,0.0,0.36,0.0,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.41,0.39,0.0,0.19,0.0,0.72,0.0
kowari.csv,0.61,0.0,0.0,0.28,0.0,0.6,0.0,0.15,0.0,0.75,0.57,0.0,0.0,0.0,0.21,0.0,0.6,0.0,0.0
lufa-lib.csv,0.24,0.44,0.16,0.15,0.0,0.45,0.0,0.28,0.35,0.0,0.42,0.0,0.52,0.65,0.25,0.58,0.48,0.31,0.0
maidsafe-dht.csv,0.41,0.13,0.93,0.0,0.73,0.04,0.0,0.0,0.44,0.34,0.54,0.0,0.59,0.34,0.36,0.07,0.27,0.86,0.0
pixel-commandos.csv,0.61,0.0,0.0,0.43,0.12,0.55,0.0,0.42,0.13,0.64,0.65,0.0,0.25,0.37,0.37,0.0,0.42,1.0,0.0
playerstage.csv,0.51,0.33,0.17,0.7,0.83,0.56,0.0,0.57,0.43,0.57,0.42,0.16,0.55,0.43,0.49,0.63,0.48,0.73,0.0
proftp.csv,0.63,0.0,0.0,0.54,0.0,0.56,0.0,0.52,0.13,0.39,0.63,0.65,0.0,0.33,0.21,0.4,0.5,0.0,0.0
tcvp.csv,0.09,0.09,0.91,0.0,0.06,0.0,0.0,0.0,0.04,0.0,0.06,0.0,0.06,0.38,0.0,0.02,0.0,0.51,0.0
theresa.csv,0.0,0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uwom.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xapian.csv,0.44,0.53,0.27,0.33,0.0,0.46,0.0,0.17,0.58,0.33,0.58,0.0,0.6,0.25,0.51,0.54,0.69,0.83,0.0
yaprm.csv,0.58,0.0,0.38,0.0,0.02,0.36,0.0,0.0,0.69,0.0,0.49,0.0,0.18,0.0,0.62,0.04,0.13,0.0,0.0
