,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.0,0.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
boost-sandbox.csv,0.19,0.0,0.0,0.43,0.0,0.65,0.58,0.8,0.67,0.11,0.22,0.45,1.0,0.0,1.0,0.0,0.15,0.0,0.22
dspace-gsoc.csv,0.2,0.67,0.11,0.41,0.95,0.58,0.58,0.74,0.52,0.08,0.38,0.45,0.71,0.16,0.81,0.34,0.22,0.04,0.22
enlightenment.csv,0.19,0.59,0.06,0.41,0.93,0.55,0.58,0.74,0.49,0.08,0.33,0.45,0.72,0.11,0.65,0.43,0.23,0.04,0.22
fceugc.csv,0.12,0.56,0.06,0.66,0.93,0.62,0.0,0.74,0.51,0.03,0.76,0.0,0.71,0.0,0.71,0.5,0.2,0.06,0.0
gnukeda.csv,0.21,0.59,0.06,0.46,0.93,0.8,0.0,0.85,0.47,0.09,0.33,0.0,0.72,0.11,0.67,0.43,0.24,0.04,0.0
jaolt.csv,0.35,0.6,0.07,0.68,0.96,0.74,0.0,0.67,0.51,0.07,0.38,0.82,0.82,0.0,0.62,0.35,0.28,0.08,0.0
knowledge.csv,0.0,0.59,0.06,0.0,1.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.77,0.07,0.0,0.59,0.0,0.06,0.0
kowari.csv,0.22,0.59,0.06,0.41,0.93,0.66,0.0,0.76,0.49,1.0,0.37,0.0,0.71,0.11,0.65,0.43,0.27,0.04,0.0
lufa-lib.csv,0.09,0.52,0.04,0.58,0.9,0.64,0.0,0.79,0.44,0.0,0.38,0.0,0.69,0.14,0.53,0.7,0.24,0.02,0.0
maidsafe-dht.csv,0.62,0.58,0.18,0.0,0.98,0.33,0.0,0.0,0.52,0.4,0.44,0.0,0.75,0.06,0.57,0.44,0.5,0.09,0.0
pixel-commandos.csv,0.23,0.0,0.0,0.43,1.0,0.55,0.58,0.72,0.36,0.1,0.44,0.45,0.64,0.12,0.71,0.0,0.36,1.0,0.22
playerstage.csv,0.17,0.57,0.06,0.75,0.97,0.68,0.0,0.77,0.46,0.11,0.42,0.36,0.8,0.08,0.61,0.51,0.26,0.06,0.0
proftp.csv,0.22,0.59,0.06,0.4,0.93,0.61,0.0,0.77,0.49,0.08,0.38,0.66,0.72,0.12,0.67,0.38,0.24,0.04,0.0
tcvp.csv,1.0,0.5,0.16,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.67,0.75,0.0,0.4,0.0,0.05,0.0
theresa.csv,0.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uwom.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xapian.csv,0.17,0.6,0.04,0.89,0.92,0.76,0.0,0.88,0.53,0.08,0.34,0.0,0.74,0.05,0.62,0.53,0.81,0.08,0.0
yaprm.csv,0.2,0.0,0.25,0.41,1.0,0.51,0.58,0.74,0.63,0.08,0.3,0.45,0.69,0.0,0.71,0.09,0.21,0.0,0.22
