,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,mpgravity.csv,customwars.csv,amygdala.csv,acdk.csv,roller.csv,xinity.csv,gss.csv
acdk.csv,0.46,0.84,0.86,0.86,0.5,0.68,0.45,0.62,0.6,0.83,0.63,0.69,0.42,0.53,0.44,0.7
amygdala.csv,0.4,0.67,0.45,0.49,0.92,0.58,0.48,0.44,0.72,0.33,0.76,0.43,0.86,0.58,0.62,0.53
awemud.csv,0.43,0.47,0.5,0.74,0.42,0.92,0.43,0.45,0.87,0.0,0.36,0.45,0.54,0.42,0.52,0.55
bullet.csv,0.38,0.41,0.42,0.69,0.53,0.36,0.49,0.62,0.86,0.75,0.54,0.43,0.65,0.79,0.56,0.4
customwars.csv,0.34,0.38,0.42,0.53,0.38,0.33,0.44,0.4,0.48,0.0,0.51,0.43,0.4,0.39,0.27,0.35
dvd-create.csv,0.45,0.42,0.46,0.64,0.41,0.44,0.45,0.38,0.51,0.0,0.34,0.43,0.49,0.34,0.39,0.34
gbif-indexingtoolkit.csv,0.46,0.48,0.55,0.56,0.41,0.59,0.62,0.52,0.52,0.0,0.38,0.51,0.47,0.55,0.4,0.36
go.csv,0.44,0.45,0.47,0.77,0.52,0.37,0.43,0.38,0.52,0.0,0.33,0.42,0.51,0.41,0.34,0.4
gss.csv,0.35,0.39,0.4,0.51,0.36,0.33,0.44,0.37,0.47,0.0,0.33,0.4,0.43,0.35,0.3,0.39
kwave.csv,0.42,0.4,0.63,0.55,0.39,0.4,0.46,0.34,0.56,0.0,0.32,0.48,0.43,0.32,0.3,0.48
lsb.csv,0.33,0.48,0.42,0.68,0.4,0.45,0.49,0.63,0.7,0.75,0.35,0.44,0.58,0.53,0.37,0.35
mpgravity.csv,0.4,0.41,0.4,0.58,0.38,0.39,0.46,0.37,0.0,0.73,0.33,0.4,0.0,0.35,0.31,0.33
qcad2.csv,0.61,0.53,0.81,0.87,0.55,0.42,0.51,0.5,0.76,0.45,0.56,0.89,0.54,0.51,0.35,0.42
qtwin.csv,0.88,0.0,0.5,0.0,0.0,0.83,0.86,0.54,1.0,0.88,0.66,0.75,0.98,0.63,0.7,0.83
roller.csv,0.44,0.39,0.51,0.56,0.4,0.41,0.48,0.33,0.54,0.67,0.33,0.46,0.46,0.44,0.31,0.42
xinity.csv,0.91,0.43,0.94,0.62,0.49,0.86,0.73,0.52,0.65,0.44,0.48,0.88,0.45,0.6,0.39,0.35
