,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.99,0.5,0.96,0.2,0.81,0.57,0.14,0.87
forester-atv.csv,0.05,0.0,0.41,0.02,0.01,0.02,0.07,0.15
google-collections.csv,1.0,0.0,1.0,1.0,0.97,1.0,1.0,1.0
jsecurity.csv,0.41,0.0,0.01,0.35,0.13,0.0,0.14,0.43
opensim4opencog.csv,0.03,0.5,0.78,0.28,0.22,0.43,0.79,0.0
paintown.csv,0.0,0.0,0.17,0.6,0.32,0.35,0.57,0.33
smbopensoft.csv,0.36,0.5,0.01,0.42,0.31,0.41,0.21,0.61
thout.csv,0.66,1.0,0.03,0.65,0.0,0.19,0.57,0.6
