,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,0.9,0.45,0.54,0.66,0.5,0.49,0.64
fw4spl.csv,0.9,0.68,0.97,0.98,0.98,0.73,0.94
kftpgrabber.csv,0.56,0.73,0.6,0.98,0.76,0.55,0.36
kolmafia.csv,0.33,0.42,0.37,0.45,0.41,0.39,0.43
lazarus-ccr.csv,0.56,0.48,0.9,0.79,0.5,0.67,0.52
mia.csv,0.46,0.95,0.93,0.94,0.94,0.94,0.78
plee-the-bear.csv,0.0,0.96,0.87,0.98,0.0,0.91,0.57
