,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,0.0,115.0,0.0,31.0,8.0,11.0,1.0
fw4spl.csv,3.0,52.0,0.0,0.0,8.0,21.0,5.0
kftpgrabber.csv,1.0,21.0,0.0,2.0,1.0,0.0,0.0
kolmafia.csv,0.0,23.0,3.0,7.0,8.0,5.0,0.0
lazarus-ccr.csv,0.0,58.0,3.0,39.0,8.0,16.0,6.0
mia.csv,5.0,13.0,0.0,2.0,0.0,2.0,4.0
plee-the-bear.csv,51.0,0.0,0.0,17.0,0.0,7.0,5.0
