,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.89,0.38,0.0,0.13,0.27,0.43,0.14,0.33
apolloplayer.csv,0.24,0.96,0.0,0.2,0.23,0.3,0.29,0.27
k3d.csv,0.08,0.17,0.0,0.2,0.08,1.0,0.0,0.25
keyczar.csv,0.42,0.58,1.0,0.67,0.48,0.77,0.43,1.0
kowari.csv,0.05,0.08,0.0,0.0,0.01,0.17,1.0,0.0
redshell.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rtb-team.csv,0.47,0.46,0.0,0.8,0.32,0.13,0.57,0.35
