,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,1.0,0.22,0.0,0.14,0.94,0.11,0.03,0.76
apolloplayer.csv,0.07,1.0,0.0,0.27,0.98,0.08,0.06,0.93
k3d.csv,0.21,0.27,0.0,0.6,0.93,1.0,0.0,0.71
keyczar.csv,0.2,0.29,0.01,0.34,0.96,0.21,0.06,0.98
kowari.csv,0.2,0.5,0.0,0.0,1.0,0.31,1.0,0.0
redshell.csv,0.14,0.23,0.0,0.29,1.0,0.15,0.09,0.76
rtb-team.csv,0.19,0.3,0.0,1.0,0.95,0.08,0.08,0.68
