,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.91,0.41,0.0,0.16,0.3,0.42,0.17,0.37
apolloplayer.csv,0.27,0.97,0.0,0.23,0.27,0.32,0.32,0.31
k3d.csv,0.1,0.2,0.0,0.24,0.1,1.0,0.0,0.29
keyczar.csv,0.46,0.58,0.91,0.62,0.48,0.7,0.41,0.99
kowari.csv,0.06,0.1,0.0,0.0,0.01,0.2,1.0,0.0
redshell.csv,0.05,0.0,0.05,0.0,1.0,0.09,0.17,0.0
rtb-team.csv,0.5,0.49,0.0,0.83,0.35,0.16,0.52,0.37
