,recall,precision,pf,wins
bulmages.csv,0.06,0.62,0.03,16
codeblocks.csv,0.73,0.44,0.79,1
grisbi.csv,0.81,0.51,0.74,5
libmesh.csv,0.23,0.53,0.23,10
panda3d.csv,0.17,0.56,0.11,14
proftp.csv,0.26,0.46,0.18,9
red5.csv,0.18,0.31,0.22,4
skia.csv,0.32,0.57,0.2,15
soar.csv,0.41,0.55,0.35,11
super-tux.csv,0.97,0.47,0.98,2
t-2.csv,0.67,0.54,0.67,6
tart.csv,0.0,0.0,0.0,0
tcvp.csv,0.23,0.53,0.2,12
tencompetence.csv,0.23,0.44,0.26,7
utgb.csv,0.25,0.55,0.2,13
xbrlapi.csv,0.37,0.55,0.43,8
zemljanka.csv,1.0,0.52,0.99,3
