,f1,g,recall,precision,pf,wins
dvt.csv,0.26,0.20500000000000002,0.18,0.355,0.21000000000000002,0
fulguro.csv,0.295,0.345,0.445,0.28,0.355,3
fw4spl.csv,0.33499999999999996,0.38,0.33999999999999997,0.29,0.29000000000000004,5
google-web-toolkit.csv,0.39,0.43,0.445,0.39,0.335,7
jstock.csv,0.39,0.48,0.445,0.495,0.26,8
ldview.csv,0.52,0.56,0.6699999999999999,0.43,0.605,9
nuttx.csv,0.30500000000000005,0.295,0.255,0.385,0.215,4
utgb.csv,0.26,0.315,0.275,0.31,0.235,1
vdsf.csv,0.46499999999999997,0.43999999999999995,0.69,0.345,0.745,6
xbrlapi.csv,0.285,0.36,0.33,0.30000000000000004,0.295,2
