,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.51,0.83,0.35,0.58,0.45,0.56
chaperon.csv,0.77,0.92,0.67,0.8,0.62,0.61
mule.csv,0.43,0.83,0.68,0.57,0.4,0.45
nunit.csv,0.72,0.6,0.58,0.64,0.89,0.62
springside.csv,0.36,0.45,0.39,0.41,0.4,0.49
swtfox.csv,0.82,0.58,0.79,0.75,0.88,0.84
