,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.5,0.07,0.35,0.12,0.91,0.35
chaperon.csv,0.44,0.32,0.3,0.57,0.52,0.37
mule.csv,0.69,0.11,0.29,0.22,0.62,0.44
nunit.csv,0.42,0.54,0.25,0.27,0.28,0.5
springside.csv,0.73,0.69,0.35,0.15,0.67,0.48
swtfox.csv,0.38,0.45,0.66,0.17,0.16,0.22
