,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.68,0.88,0.96,0.9,1.0,1.0,0.8,0.44
jicarilla.csv,0.97,1.0,0.23,1.0,1.0,1.0,0.97,0.71
optalgtoolkit.csv,0.84,0.65,0.74,0.91,0.79,0.45,0.92,0.86
ossim.csv,0.84,0.8,0.81,0.33,1.0,0.67,0.72,0.91
projectts.csv,0.71,0.83,0.96,0.59,0.73,0.87,0.53,0.98
sabbu.csv,0.37,0.68,0.91,0.63,0.61,0.92,0.7,0.88
vxl.csv,0.64,0.66,0.85,0.6,0.88,0.83,0.64,0.81
zact.csv,0.73,0.98,0.94,0.64,0.29,1.0,0.78,0.69
