,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,1.0,0.22,0.26,1.0,0.29,0.27,0.48,0.69,0.45
ingex.csv,0.36,0.14,0.09,0.94,0.36,0.23,1.0,0.0,0.25
megasquirtavr.csv,0.31,1.0,0.14,0.93,0.31,0.15,0.37,0.37,0.27
owlapi.csv,0.67,0.41,0.43,0.0,0.46,1.0,0.5,1.0,0.3
piccolo2d.csv,0.0,0.11,1.0,0.0,0.62,0.56,0.0,1.0,0.0
servicestack.csv,0.35,0.18,0.04,0.95,0.27,0.15,0.3,0.69,1.0
tolven.csv,0.33,0.3,0.31,0.0,1.0,0.41,0.0,0.33,0.31
twostep.csv,0.22,0.16,0.14,0.93,0.35,0.19,0.4,1.0,0.3
wxlua.csv,0.31,0.23,0.13,1.0,0.28,0.16,0.39,0.34,0.27
