,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,0.08,0.88,0.71,0.62,0.78,0.73,0.32
fw4spl.csv,0.29,0.61,0.16,0.5,0.39,0.4,0.06
kftpgrabber.csv,0.58,0.0,0.3,0.38,0.0,0.93,0.47
kolmafia.csv,0.5,1.0,0.78,0.85,1.0,0.93,0.74
lazarus-ccr.csv,0.79,0.3,0.57,0.44,0.61,0.5,0.45
mia.csv,0.38,0.3,0.42,0.19,0.61,0.17,0.4
plee-the-bear.csv,0.38,0.79,0.44,0.77,0.39,0.7,0.53
