,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.08,0.08,0.09,0.05,0.34,0.04,0.12,0.31
arcallians.csv,0.28,0.34,0.22,0.0,0.15,0.28,0.31,0.63
arianne.csv,0.01,0.36,0.31,0.62,0.42,0.46,0.51,0.38
cortex-vfx.csv,0.15,0.3,0.25,0.2,0.23,0.13,0.17,0.0
mbse.csv,0.53,0.47,0.35,0.72,0.0,0.54,0.32,0.3
multitude.csv,0.46,0.42,0.52,0.75,0.43,0.34,0.02,0.53
phonon-vlc-mplayer.csv,0.68,0.56,0.0,0.6,0.99,0.31,0.14,0.43
qgis.csv,0.21,0.0,0.15,0.32,0.11,0.13,0.25,0.57
