,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.76,0.9,0.24,0.19,0.54,0.55,0.12
flexpay.csv,0.82,0.73,0.26,0.23,0.25,0.36,0.2
gabel.csv,0.88,0.86,0.25,0.26,0.45,0.72,0.15
genoviz.csv,0.92,0.77,0.19,0.24,0.5,1.0,0.71
img-browse-sort.csv,0.71,0.72,0.18,0.15,0.57,0.61,0.13
ontomorphtab.csv,0.83,0.75,0.2,0.13,0.27,0.43,0.14
passwordsafe.csv,0.77,0.72,0.19,0.12,0.45,0.63,0.18
