,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,98.5,193.0,99.0,464.5,155.0,98.5,95.5
flexpay.csv,98.5,192.0,99.0,358.0,98.5,98.5,372.0
gabel.csv,91.5,189.0,99.0,513.0,154.0,98.5,95.5
genoviz.csv,91.5,193.0,99.0,370.0,137.0,94.5,95.5
img-browse-sort.csv,284.5,179.0,198.0,649.5,74.5,98.5,95.5
ontomorphtab.csv,98.5,193.0,198.0,566.0,98.5,98.5,194.0
passwordsafe.csv,98.5,193.0,198.0,759.5,173.0,98.5,95.5
