,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.93,0.52,0.97,0.96,0.92,0.49,0.88
java-gnome.csv,0.46,0.62,0.52,0.43,0.41,0.53,0.39
mb-unit.csv,0.39,0.45,0.5,0.51,0.39,0.39,0.35
mecat.csv,0.5,0.83,0.83,0.5,0.0,0.98,0.67
rodin-b-sharp.csv,0.44,0.64,0.68,0.82,0.48,0.47,0.53
unicase.csv,0.38,0.46,0.67,0.58,0.83,0.44,0.37
wpdev.csv,0.39,0.42,0.38,0.43,0.38,0.39,0.33
