,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.12,0.41,0.12,0.94,0.23,0.35,0.38
java-gnome.csv,0.66,0.41,0.64,0.63,0.99,0.45,0.59
mb-unit.csv,0.6,0.99,0.54,0.59,0.68,0.6,0.21
mecat.csv,0.01,0.01,0.04,0.05,0.0,0.1,1.0
rodin-b-sharp.csv,0.75,0.47,0.98,0.36,0.82,0.66,0.35
unicase.csv,0.7,0.59,0.55,0.57,0.27,0.99,0.52
wpdev.csv,1.0,0.0,0.0,0.33,0.0,0.0,0.0
