,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.98,0.36,0.24,0.18,0.31,0.2,0.59,0.39,0.36
ingex.csv,0.04,0.22,0.22,0.07,0.32,0.42,0.96,0.21,0.28
megasquirtavr.csv,0.45,0.95,0.25,0.77,0.47,0.27,0.55,0.54,0.42
owlapi.csv,0.0,0.0,0.0,0.0,0.24,0.98,0.18,0.0,0.1
piccolo2d.csv,0.0,0.28,1.0,0.02,0.35,0.21,0.0,0.34,0.38
servicestack.csv,0.33,0.29,0.31,0.2,0.42,0.26,0.16,0.56,0.9
tolven.csv,0.31,0.22,0.37,0.07,0.97,0.31,0.41,0.29,0.11
twostep.csv,0.42,0.32,0.29,0.6,0.49,0.35,0.57,0.96,0.57
wxlua.csv,0.48,0.33,0.2,1.0,0.36,0.16,0.55,0.39,0.43
