,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.03,0.62,0.68,0.91,0.74,0.84,0.47,0.71,0.77
ingex.csv,0.98,0.8,0.73,0.97,0.76,0.57,0.07,0.88,0.78
megasquirtavr.csv,0.99,0.1,0.86,0.82,0.86,0.68,0.86,0.93,0.73
owlapi.csv,1.0,1.0,1.0,1.0,0.84,0.04,0.9,1.0,0.94
piccolo2d.csv,1.0,0.94,0.0,0.99,0.76,0.84,1.0,0.75,0.68
servicestack.csv,0.78,1.02,0.54,0.89,0.64,0.67,0.9,0.53,0.18
tolven.csv,0.81,0.8,0.63,0.97,0.03,0.67,0.69,0.81,0.94
twostep.csv,0.79,0.8,0.57,0.93,0.73,0.65,0.64,0.08,0.42
wxlua.csv,0.85,0.76,0.97,0.0,0.86,0.97,0.81,1.04,0.89
