,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.61,0.76,0.31,0.71,0.34,0.07,0.38,0.58,0.63
e-bio-flow.csv,0.24,0.22,0.48,0.48,0.68,0.48,0.68,0.1,0.64
jmoney.csv,0.88,0.72,0.54,0.63,0.77,0.26,0.65,0.19,0.63
jmonkeyengine.csv,0.23,0.55,0.3,0.76,0.26,0.64,0.48,0.1,0.57
jsidplay2.csv,0.78,0.29,0.8,0.31,0.65,0.52,0.6,0.69,0.52
matrex.csv,0.71,0.35,0.41,0.7,0.35,0.13,0.41,0.82,0.0
piccolo2d.csv,0.55,0.48,0.42,0.69,0.83,0.43,0.61,0.73,0.43
reaper3d.csv,0.68,0.41,0.54,0.69,0.18,0.2,0.41,0.37,0.73
sblim.csv,0.49,0.66,0.17,0.85,0.51,0.26,0.51,0.05,0.0
