,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.5,0.5,0.6,0.02
jajuk.csv,0.0,0.53,0.59,0.95
vapor.csv,0.77,0.92,0.04,0.7
zorannt.csv,0.73,0.22,0.9,0.74
