,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.61,0.23,0.32,0.99
jajuk.csv,1.0,0.28,0.33,0.58
vapor.csv,0.56,0.12,1.0,0.74
zorannt.csv,0.46,1.0,0.16,0.67
