,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.57,0.57,0.95,0.42,0.38,0.39,0.56
glelite.csv,0.05,0.0,0.0,0.0,0.0,0.0,1.0
moving-pictures.csv,0.49,0.6,0.56,1.0,0.25,0.53,0.54
plearn.csv,0.96,0.0,0.55,0.44,0.29,0.85,0.62
re2c.csv,0.41,1.0,0.62,0.32,0.43,0.78,0.52
rebecca-aiml.csv,0.41,0.2,0.5,0.33,0.41,1.0,0.36
xfce.csv,0.59,0.59,0.53,0.63,0.98,0.59,0.68
