,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.61,0.83,0.94,0.39,0.36,0.7,0.68
glelite.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moving-pictures.csv,0.47,0.67,0.57,1.0,0.21,0.5,0.48
plearn.csv,0.95,0.0,0.74,0.46,0.26,0.87,0.61
re2c.csv,0.36,1.0,0.72,0.29,0.41,0.76,0.46
rebecca-aiml.csv,0.36,0.17,0.83,0.29,0.39,1.0,0.31
xfce.csv,0.71,0.67,0.54,0.75,0.98,0.85,0.63
