,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.31,0.12,0.98,0.5,0.64,0.25,0.98
glelite.csv,0.29,0.11,0.53,0.47,0.69,0.29,1.0
moving-pictures.csv,0.32,0.12,0.57,1.0,0.92,0.42,1.0
plearn.csv,1.0,0.0,0.53,0.41,0.59,0.62,0.99
re2c.csv,0.49,1.0,0.57,0.4,0.69,0.67,1.0
rebecca-aiml.csv,0.51,0.17,0.54,0.44,0.63,1.0,1.0
xfce.csv,0.31,0.11,0.54,0.52,0.99,0.32,1.0
