,qtractor.csv,quarkplayer.csv,open-data-kit.csv,turbotrader-bos.csv,ng4j.csv
ng4j.csv,0.43,0.87,0.44,0.45,0.8
open-data-kit.csv,0.4,0.46,0.45,0.44,0.67
qtractor.csv,0.5,0.47,0.58,0.44,0.77
quarkplayer.csv,0.88,0.9,0.89,0.97,0.54
turbotrader-bos.csv,0.7,0.68,0.79,0.61,0.82
