,qtractor.csv,quarkplayer.csv,open-data-kit.csv,turbotrader-bos.csv,ng4j.csv
ng4j.csv,1.0,9.0,0.0,3.0,0.0
open-data-kit.csv,0.0,3.0,0.0,1.0,8.0
qtractor.csv,0.0,5.0,0.0,1.0,6.0
quarkplayer.csv,3.0,0.0,3.0,1.0,0.0
turbotrader-bos.csv,1.0,1.0,0.0,0.0,5.0
