,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.69,0.51,0.46,0.64,0.71,0.65,0.37,0.06,0.51
azureus.csv,0.64,0.47,0.68,0.69,0.52,0.73,0.51,0.27,0.67
columba.csv,0.56,0.55,0.53,0.78,0.68,0.75,0.66,0.73,0.63
continuum-ide.csv,0.29,0.13,0.33,0.2,0.78,0.14,0.2,0.02,0.17
emulemorph.csv,0.0,0.07,0.02,0.79,0.22,0.02,0.52,0.06,0.14
factor.csv,0.0,0.04,0.09,0.0,0.0,0.4,0.0,0.92,0.0
pcgen.csv,0.44,0.51,0.72,0.33,0.53,0.56,0.27,0.77,0.26
stemkit.csv,0.42,0.44,0.47,0.65,0.28,0.31,0.82,0.2,0.24
utgb.csv,0.5,0.7,0.18,0.2,0.0,0.38,0.54,0.24,0.39
