,rosegarden.csv,rsyslog.csv,gpac.csv,bacnet.csv,boost.csv,kftpgrabber.csv,netatalk.csv,openmsx.csv,doomlegacy.csv,xqilla.csv,bibletime.csv,open-ms.csv,xmoto.csv,sandiaportals.csv,nativeclient.csv
bacnet.csv,5.0,4.0,0.0,0.0,1.0,8.0,1.0,3.0,0.0,41.0,1.0,9.0,1.0,1.0,0.0
bibletime.csv,5.0,4.0,0.0,1.0,1.0,19.0,1.0,1.0,1.0,43.0,0.0,18.0,1.0,4.0,0.0
boost.csv,2.0,2.0,0.0,5.0,0.0,10.0,5.0,1.0,1.0,35.0,0.0,15.0,2.0,3.0,0.0
doomlegacy.csv,9.0,2.0,8.0,9.0,0.0,9.0,2.0,4.0,0.0,26.0,0.0,8.0,3.0,1.0,0.0
gpac.csv,1.0,1.0,0.0,8.0,0.0,2.0,0.0,4.0,1.0,22.0,0.0,9.0,1.0,0.0,1.0
kftpgrabber.csv,0.0,0.0,0.0,1.0,2.0,0.0,5.0,2.0,0.0,25.0,0.0,1.0,0.0,0.0,2.0
nativeclient.csv,1.0,0.0,1.0,0.0,3.0,5.0,2.0,0.0,2.0,32.0,0.0,10.0,2.0,0.0,0.0
netatalk.csv,4.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,23.0,0.0,4.0,1.0,0.0,0.0
open-ms.csv,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,0.0,1.0,2.0,0.0
openmsx.csv,8.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,55.0,0.0,22.0,0.0,3.0,0.0
rosegarden.csv,0.0,2.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,12.0,0.0,4.0,1.0,2.0,4.0
rsyslog.csv,7.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,1.0,31.0,0.0,5.0,1.0,0.0,1.0
sandiaportals.csv,1.0,1.0,0.0,1.0,1.0,10.0,3.0,7.0,1.0,45.0,1.0,12.0,1.0,0.0,1.0
xmoto.csv,4.0,3.0,0.0,8.0,0.0,10.0,4.0,7.0,1.0,46.0,0.0,30.0,0.0,2.0,0.0
xqilla.csv,5.0,0.0,0.0,1.0,0.0,91.0,0.0,158.0,0.0,0.0,0.0,5.0,0.0,70.0,0.0
