,rosegarden.csv,rsyslog.csv,gpac.csv,bacnet.csv,boost.csv,kftpgrabber.csv,netatalk.csv,openmsx.csv,doomlegacy.csv,xqilla.csv,bibletime.csv,open-ms.csv,xmoto.csv,sandiaportals.csv,nativeclient.csv
bacnet.csv,0.55,0.67,0.43,0.63,0.55,0.47,0.57,0.54,0.55,0.66,0.58,0.53,0.63,0.45,0.68
bibletime.csv,0.44,0.51,0.32,0.39,0.5,0.41,0.42,0.54,0.43,0.35,0.39,0.41,0.48,0.41,0.49
boost.csv,0.67,0.65,0.42,0.6,0.69,0.51,0.82,0.51,0.41,0.59,0.63,0.56,0.51,0.69,0.63
doomlegacy.csv,0.52,0.42,0.35,0.44,0.49,0.52,0.36,0.5,0.41,0.44,0.51,0.54,0.44,0.45,0.56
gpac.csv,0.75,0.86,0.46,0.68,0.78,0.51,0.86,0.96,0.88,0.56,0.41,0.86,0.65,0.53,0.97
kftpgrabber.csv,0.71,0.5,0.48,0.51,0.54,0.55,0.54,0.94,0.7,0.58,0.67,0.92,0.67,0.6,0.8
nativeclient.csv,0.46,0.48,0.38,0.49,0.53,0.48,0.41,0.54,0.39,0.59,0.38,0.46,0.42,0.42,0.57
netatalk.csv,0.56,0.5,0.47,0.66,0.59,0.48,0.71,0.69,0.44,0.43,0.48,0.66,0.57,0.58,0.59
open-ms.csv,0.81,0.78,0.79,0.91,0.96,0.89,0.86,0.63,0.65,0.92,0.83,0.93,0.89,0.81,0.91
openmsx.csv,0.42,0.64,0.42,0.46,0.58,0.45,0.56,0.68,0.57,0.44,0.43,0.51,0.5,0.46,0.58
rosegarden.csv,0.65,0.68,0.67,0.77,0.62,0.48,0.8,0.64,0.43,0.44,0.6,0.6,0.57,0.65,0.71
rsyslog.csv,0.54,0.56,0.49,0.4,0.55,0.5,0.5,0.67,0.44,0.54,0.47,0.53,0.47,0.42,0.61
sandiaportals.csv,0.52,0.53,0.37,0.45,0.54,0.42,0.54,0.63,0.63,0.5,0.38,0.56,0.57,0.43,0.64
xmoto.csv,0.52,0.54,0.35,0.44,0.49,0.49,0.42,0.56,0.41,0.41,0.51,0.52,0.54,0.45,0.53
xqilla.csv,0.96,0.0,0.93,0.5,0.5,0.0,0.5,0.0,0.92,0.67,0.0,0.97,0.5,0.0,0.5
