,recall,precision,pf,wins
adonthell.csv,0.525,0.475,0.28,16
autofac.csv,0.705,0.495,0.56,12
avisynth2.csv,0.0,0.0,0.0,0
azureus.csv,0.18,0.5449999999999999,0.065,19
coot.csv,0.305,0.41000000000000003,0.305,7
dsworkbench.csv,0.45999999999999996,0.44,0.275,14
forester-atv.csv,0.06,0.4,0.07,9
freelords.csv,0.6799999999999999,0.415,0.565,6
gabel.csv,0.0,0.0,0.0,0
geotools.csv,0.235,0.565,0.135,18
gephex.csv,0.46499999999999997,0.36,0.44,4
google-collections.csv,1.0,0.365,1.0,2
jpaul.csv,0.35,0.49,0.165,17
mycila.csv,0.09,0.235,0.13,3
neodatis-odb.csv,0.415,0.485,0.38,10
octet.csv,0.27,0.45999999999999996,0.31,8
pokenetonline.csv,0.73,0.44,0.53,11
scenemonitor.csv,0.585,0.495,0.47,13
servicestack.csv,0.46499999999999997,0.54,0.38,15
twostep.csv,0.755,0.455,0.67,5
