,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.99,0.97,0.8,0.78,0.91,0.0,0.95,0.67
biodwh.csv,0.57,0.98,0.8,0.66,0.79,0.8,0.97,0.92
brlcad.csv,0.86,0.54,0.67,0.71,0.86,0.55,0.67,0.51
critterding.csv,1.0,0.83,0.64,0.62,0.61,0.94,0.87,0.68
jmri.csv,0.53,0.58,0.48,0.57,0.46,0.49,0.53,0.43
nabu-library.csv,0.44,0.44,0.5,0.5,0.46,0.42,0.58,0.45
popeye-chess.csv,0.47,0.48,0.56,0.56,0.59,0.39,0.54,0.47
yarp.csv,0.66,0.97,0.87,0.74,0.67,0.67,0.96,0.75
