,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.64,0.39,0.7,0.63,0.64,0.65,0.44,0.66,0.68
graphmak.csv,0.82,0.74,0.35,0.87,0.72,0.73,0.79,0.51,0.51
guineu.csv,0.41,0.82,0.96,0.77,0.88,0.79,0.77,0.63,0.68
jhotdraw.csv,0.77,0.91,0.78,0.77,0.47,0.78,0.68,0.87,0.75
ofbiz.csv,0.7,0.55,0.65,0.71,0.69,0.61,0.54,0.9,0.41
pdfedit.csv,0.77,0.7,0.78,0.39,0.66,0.78,0.76,0.57,0.74
pokeglobal.csv,0.72,0.42,0.62,0.89,0.93,0.98,0.5,0.52,0.61
red5.csv,0.88,0.82,0.73,0.96,0.91,0.47,0.62,0.29,0.76
twostep.csv,0.9,0.58,0.68,0.64,0.72,0.58,0.53,0.25,0.63
