,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.4,0.31,0.67,0.63,0.59,0.59,0.39,0.11,0.46
graphmak.csv,0.78,0.66,0.26,0.86,0.45,0.41,0.48,0.22,0.41
guineu.csv,0.34,0.69,0.09,0.58,0.82,0.76,0.39,0.13,0.62
jhotdraw.csv,0.34,0.9,0.39,0.42,0.17,0.52,0.64,0.4,0.53
ofbiz.csv,0.48,0.41,0.54,0.6,0.53,0.45,0.39,0.87,0.35
pdfedit.csv,0.69,0.48,0.59,0.33,0.53,0.72,0.73,0.33,0.37
pokeglobal.csv,0.59,0.24,0.59,0.88,0.92,0.97,0.42,0.47,0.43
red5.csv,0.88,0.79,0.72,0.95,0.9,0.34,0.48,0.22,0.73
twostep.csv,0.9,0.55,0.67,0.58,0.72,0.55,0.48,0.22,0.53
