,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.5,0.76,0.8,0.93,0.74,0.72,0.8,0.35,0.5
graphmak.csv,0.73,0.66,0.76,0.91,0.44,0.4,0.38,0.54,0.71
guineu.csv,0.77,0.56,0.04,0.49,0.68,0.77,0.33,0.38,0.72
jhotdraw.csv,0.31,0.85,0.32,0.35,0.56,0.42,0.76,0.23,0.47
ofbiz.csv,0.5,0.63,0.64,0.63,0.56,0.58,0.62,0.77,0.78
pdfedit.csv,0.65,0.49,0.48,0.79,0.6,0.7,0.79,0.54,0.36
pokeglobal.csv,0.58,0.66,0.8,0.93,0.92,0.86,0.74,0.77,0.58
red5.csv,0.92,0.78,0.88,0.91,0.87,0.67,0.61,0.81,0.8
twostep.csv,0.88,0.83,0.88,0.74,0.92,0.84,0.78,0.88,0.65
