,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.52,0.74,0.62,0.71,0.64,0.63,0.75,0.4,0.51
graphmak.csv,0.5,0.56,0.76,0.43,0.46,0.43,0.4,0.58,0.68
guineu.csv,0.75,0.48,0.05,0.47,0.44,0.53,0.36,0.43,0.61
jhotdraw.csv,0.35,0.34,0.35,0.38,0.6,0.43,0.62,0.26,0.47
ofbiz.csv,0.5,0.62,0.59,0.57,0.54,0.57,0.62,0.39,0.75
pdfedit.csv,0.53,0.5,0.46,0.76,0.57,0.54,0.57,0.56,0.39
pokeglobal.csv,0.54,0.68,0.67,0.4,0.3,0.13,0.7,0.71,0.58
red5.csv,0.39,0.51,0.62,0.2,0.34,0.67,0.59,0.8,0.57
twostep.csv,0.34,0.71,0.66,0.64,0.63,0.72,0.71,0.86,0.6
