,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
graphmak.csv,4.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,3.0
guineu.csv,0.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0
jhotdraw.csv,0.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0
ofbiz.csv,9.0,0.0,2.0,0.0,4.0,0.0,0.0,19.0,6.0
pdfedit.csv,0.0,4.0,5.0,1.0,0.0,0.0,1.0,5.0,2.0
pokeglobal.csv,13.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0
red5.csv,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0
twostep.csv,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
