,f1,g,recall,precision,pf,wins
amanda.csv,0.37,0.415,0.42500000000000004,0.515,0.345,7
arsenal-1.csv,0.085,0.055,0.045,0.45,0.065,0
bnetd.csv,0.5700000000000001,0.365,0.855,0.5349999999999999,0.835,10
cascading.csv,0.39,0.46499999999999997,0.495,0.56,0.43,9
fm-classic.csv,0.20500000000000002,0.155,0.125,0.665,0.07500000000000001,3
free-evolution.csv,0.58,0.555,0.63,0.5449999999999999,0.44499999999999995,13
gnome-jabber.csv,0.485,0.535,0.615,0.585,0.53,11
guineu.csv,0.39,0.36,0.395,0.55,0.41500000000000004,6
ipfilter.csv,0.545,0.355,0.825,0.41000000000000003,0.855,5
jruby.csv,0.33,0.355,0.425,0.41500000000000004,0.365,4
l2j.csv,0.475,0.55,0.595,0.64,0.375,14
libmesh.csv,0.215,0.22,0.19,0.465,0.275,2
mvdsv.csv,0.04,0.030000000000000002,0.025,0.5,0.01,1
stajistics.csv,0.605,0.545,0.715,0.515,0.635,12
twostep.csv,0.635,0.565,0.725,0.5700000000000001,0.545,15
x4x.csv,0.5800000000000001,0.375,0.65,0.48,0.6950000000000001,8
