,guineu.csv,x4x.csv,amanda.csv,arsenal-1.csv,mvdsv.csv,fm-classic.csv,bnetd.csv,libmesh.csv,cascading.csv,twostep.csv,gnome-jabber.csv,free-evolution.csv,ipfilter.csv,l2j.csv,jruby.csv,stajistics.csv
amanda.csv,0.0,0.0,0.0,2.0,9.0,12.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,11.0
arsenal-1.csv,3.0,0.0,3.0,0.0,68.0,70.0,0.0,1.0,1.0,3.0,96.0,5.0,0.0,2.0,0.0,98.0
bnetd.csv,0.0,0.0,1.0,0.0,13.0,29.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,5.0,0.0,11.0
cascading.csv,0.0,0.0,2.0,2.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,15.0
fm-classic.csv,5.0,0.0,0.0,0.0,68.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,7.0
free-evolution.csv,15.0,0.0,3.0,1.0,28.0,70.0,0.0,6.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,4.0
gnome-jabber.csv,2.0,0.0,0.0,0.0,20.0,19.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,5.0
guineu.csv,0.0,0.0,2.0,2.0,25.0,13.0,1.0,0.0,0.0,1.0,3.0,16.0,0.0,0.0,0.0,3.0
ipfilter.csv,0.0,0.0,2.0,2.0,59.0,29.0,1.0,0.0,0.0,0.0,3.0,13.0,0.0,5.0,0.0,11.0
jruby.csv,7.0,0.0,111.0,1.0,28.0,5.0,73.0,0.0,1.0,19.0,2.0,3.0,0.0,2.0,0.0,11.0
l2j.csv,0.0,0.0,0.0,0.0,4.0,18.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0
libmesh.csv,0.0,0.0,2.0,0.0,68.0,4.0,3.0,0.0,0.0,0.0,96.0,9.0,0.0,4.0,0.0,11.0
mvdsv.csv,83.0,53.0,0.0,57.0,0.0,70.0,0.0,2.0,0.0,70.0,0.0,139.0,0.0,0.0,0.0,98.0
stajistics.csv,14.0,0.0,2.0,0.0,28.0,43.0,1.0,0.0,1.0,5.0,3.0,14.0,0.0,1.0,0.0,3.0
twostep.csv,0.0,0.0,2.0,2.0,39.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0
x4x.csv,6.0,0.0,2.0,2.0,7.0,35.0,2.0,3.0,0.0,0.0,3.0,16.0,4.0,2.0,0.0,3.0
