,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,15.0,21.0,9.0,3.0,3.0,0.0,18.0,1.0,3.0,0.0
ffigo.csv,18.0,13.0,8.0,1.0,4.0,1.0,20.0,0.0,11.0,0.0
ildjit.csv,52.0,52.0,0.0,1.0,86.0,1.0,97.0,1.0,68.0,0.0
proftp.csv,52.0,16.0,2.0,0.0,4.0,5.0,5.0,2.0,1.0,0.0
skia.csv,13.0,17.0,0.0,2.0,4.0,0.0,11.0,1.0,0.0,0.0
tencompetence.csv,52.0,52.0,4.0,66.0,3.0,2.0,22.0,3.0,1.0,1.0
theresa.csv,1.0,52.0,125.0,66.0,0.0,0.0,97.0,0.0,68.0,257.0
wxjs.csv,52.0,52.0,125.0,1.0,86.0,396.0,0.0,119.0,0.0,257.0
xstore.csv,19.0,22.0,6.0,1.0,0.0,0.0,17.0,1.0,4.0,0.0
